Datum;Kurs
2018-11-20;48,527
2018-11-21;48,926
2018-11-22;48,323
2018-11-23;48,801
2018-11-26;49,123
2018-11-27;49,434
2018-11-28;49,706
2018-11-29;49,961
2018-11-30;50,196
2018-12-04;50,49
2018-12-05;49,628
2018-12-06;48,205
2018-12-07;48,505
2018-12-10;47,588
2018-12-11;48,509
2018-12-12;48,929
2018-12-13;48,665
2018-12-14;48,39
2018-12-17;47,736
2018-12-18;47,176
2018-12-19;47,086
2018-12-20;45,817
2018-12-21;45,682
2018-12-27;45,009
2018-12-28;45,979
2019-01-02;46,323
2019-01-03;45,685
2019-01-04;46,641
2019-01-07;46,971
2019-01-08;47,153
2020-01-23;61,03
2020-01-24;61,272
